Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
172609,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2009,12-01-2008,21.14,
336706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2015,01-01-2015,17.89,
172672,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2011,12-01-2010,19.29,
172604,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2009,12-01-2008,19.89,
211679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2014,06-01-2014,12.08,
336691,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2015,01-01-2015,17.16,
179277,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2009-10,12-01-2009,19.14,
549757,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2017,06-01-2017,9.45,
602796,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2018,06-01-2018,11.72,
174134,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2009,12-01-2008,9.35,
174202,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2011,12-01-2010,9.17,
211985,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2014,06-01-2014,7.72,
649866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2018-19,12-01-2018,6.73,
166706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2010,06-01-2010,17.48,
412722,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2016,06-01-2016,13.75,
741187,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2020-21,12-01-2020,18.94,
412728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2016,06-01-2016,14.07,
412727,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2015-16,12-01-2015,20.61,
741193,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2020-21,12-01-2020,18.83,
643433,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2019,06-01-2019,14.27,
650960,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2019,06-01-2019,27.27,
338210,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2015,06-01-2015,29.99,
643709,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2019,06-01-2019,13.28,
667838,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2019-20,12-01-2019,22.29,
667826,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2019-20,12-01-2019,23.38,
643703,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2019,06-01-2019,11.1,
166028,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2012-13,12-01-2012,23.12,
167621,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2010,12-01-2009,21.28,
336881,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2015,06-01-2015,13.39,
176695,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2013,12-01-2012,22.79,
175351,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2010-11,12-01-2010,30.54,
175897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2009,06-01-2009,25.61,
175886,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2009,06-01-2009,22.6,
176684,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2013,12-01-2012,22.85,
741159,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2021,01-01-2021,16.91,
334008,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2014-15,12-01-2014,10.29,
547423,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2017,01-01-2017,7.79,
742428,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2021,01-01-2021,6.88,
742422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Annual Average 2021,01-01-2021,6.77,
169290,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2009,06-01-2009,10.99,
168523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2010-11,12-01-2010,14.63,
170411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2013,12-01-2012,9.46,
168519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2010-11,12-01-2010,14.69,
169286,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2009,06-01-2009,12.95,
170407,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2013,12-01-2012,11.13,
213605,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2014,12-01-2013,19.34,
550077,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2016-17,12-01-2016,24.55,
603018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2018,06-01-2018,11.59,
550075,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2017,06-01-2017,12.99,
667689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2020,06-01-2020,10.19,
628940,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01-01-2015,27.3,
518553,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01-02-2012,81.9,
518560,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2012-2014,01-02-2012,42.9,
628925,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2015-2017,01-01-2015,34.3,
151384,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,102,Northeast Bronx,2009-2011,01-01-2009,5.4,
151416,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2009-2011,01-01-2009,4.8,
151402,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01-01-2009,4.3,
518729,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2012-2014,01-02-2012,5.4,
325092,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,102,Northeast Bronx,2016,01-01-2016,1.5,
325124,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,406,Fresh Meadows,2016,01-01-2016,2,
151738,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2005,01-01-2005,0.9,
325110,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2016,01-01-2016,1.2,
178460,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2010,12-01-2009,10.62,
177326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2012-13,12-01-2012,12.15,
130494,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01-01-2013,33.8,
130446,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01-01-2013,0.3,
130501,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,202,Downtown - Heights - Slope,2013,01-01-2013,32,
130453,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,202,Downtown - Heights - Slope,2013,01-01-2013,0.1,
131382,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01-01-2009,137,
336860,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2015,06-01-2015,14.42,
643688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2019,06-01-2019,13.71,
667796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2019-20,12-01-2019,26.06,
338288,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2015,06-01-2015,32.07,
131389,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01-01-2009,45.5,
167625,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Annual Average 2010,12-01-2009,15.24,
166032,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2012-13,12-01-2012,19.14,
336893,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2015,06-01-2015,8.83,
651041,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2019,06-01-2019,29.41,
338305,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2015,06-01-2015,30.39,
338274,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2015,06-01-2015,29.39,
651042,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2019,06-01-2019,28.58,
338291,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2015,06-01-2015,31.83,
166767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,06-01-2011,23.13,
166708,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2010,06-01-2010,23.47,
741199,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2020-21,12-01-2020,23.86,
166707,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2010,06-01-2010,21.44,
166766,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2011,06-01-2011,21.37,
412731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,06-01-2016,16.53,
412730,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2015-16,12-01-2015,25.68,
741196,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2020-21,12-01-2020,24.97,
549343,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2017,06-01-2017,31.86,
605246,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2018,06-01-2018,32.5,
175390,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2011-12,12-01-2011,21.83,
212557,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2014,12-01-2013,19.1,
338209,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2015,06-01-2015,37.44,
166031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2012-13,12-01-2012,22.98,
336890,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2015,06-01-2015,12.48,
667856,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2019-20,12-01-2019,21.69,
643718,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2019,06-01-2019,13.46,
166018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2012-13,12-01-2012,26.77,
167611,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2010,12-01-2009,24.14,
166636,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2009,06-01-2009,24.8,
165869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2010-11,12-01-2010,31.73,
167757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2013,12-01-2012,22.94,
213594,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2014,12-01-2013,21.36,
166022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2012-13,12-01-2012,25,
167615,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2010,12-01-2009,23.52,
336863,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2015,06-01-2015,15.15,
667802,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2019-20,12-01-2019,24.87,
338266,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2015,06-01-2015,29.8,
412746,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2016,06-01-2016,16.89,
412745,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2015-16,12-01-2015,25.29,
175395,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2011-12,12-01-2011,27.76,
667250,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Winter 2019-20,12-01-2019,25.26,
643415,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2019,06-01-2019,12.77,
650962,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2019,06-01-2019,28.8,
338204,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2015,06-01-2015,31.81,
650942,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2019,06-01-2019,27.51,
338194,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2015,06-01-2015,28.07,
650952,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2019,06-01-2019,31.3,
650944,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2019,06-01-2019,25.88,
338202,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2015,06-01-2015,31.88,
167762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2013,12-01-2012,21.92,
336774,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2014-15,12-01-2014,25.18,
550043,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2017,01-01-2017,20.72,
741177,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2021,01-01-2021,17.36,
130504,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,01-01-2013,13.4,
130456,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,01-01-2013,0,
130515,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,305,Upper East Side,2013,01-01-2013,269.8,
130475,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,01-01-2013,0.6,
130523,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,01-01-2013,18.7,
742228,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2020-21,12-01-2020,7.1,
547429,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Annual Average 2017,01-01-2017,8.11,
178589,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Annual Average 2013,12-01-2012,11.1,
177245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2010-11,12-01-2010,14.66,
177791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Summer 2009,06-01-2009,12.91,
742191,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2021,01-01-2021,6.61,
605254,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2018,06-01-2018,23.99,
670955,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2020,06-01-2020,27.65,
549352,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2017,06-01-2017,25.23,
605255,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2018,06-01-2018,26.35,
650935,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2019,06-01-2019,31.43,
650956,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2019,06-01-2019,33.31,
338197,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2015,06-01-2015,27.35,
650947,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2019,06-01-2019,25.04,
336854,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2015,06-01-2015,16.21,
336896,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2015,06-01-2015,6.59,
643724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2019,06-01-2019,7.75,
667784,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2019-20,12-01-2019,25.71,
643685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2019,06-01-2019,14.98,
667790,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Winter 2019-20,12-01-2019,26.69,
740937,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2021,01-01-2021,14.28,
549800,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2017,01-01-2017,18.83,
740934,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2021,01-01-2021,16.38,
130488,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,1,Bronx,2013,01-01-2013,1.2,
130536,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,1,Bronx,2013,01-01-2013,42.7,
547678,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2017,01-01-2017,7.63,
742473,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2021,01-01-2021,6.84,
742437,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2021,01-01-2021,6.7,
169294,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2009,06-01-2009,11.55,
168527,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2010-11,12-01-2010,14.91,
170415,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2013,12-01-2012,9.97,
334230,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2014-15,12-01-2014,10.67,
547645,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2017,01-01-2017,8.25,
742440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2021,01-01-2021,6.65,
742435,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2020-21,12-01-2020,6.63,
179858,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,2,Brooklyn,2015,01-01-2015,0.1,
179762,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2015,01-01-2015,22.8,
179728,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,407,Southwest Queens,2015,01-01-2015,14.3,
179824,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,407,Southwest Queens,2015,01-01-2015,0.1,
166719,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2010,06-01-2010,12.65,
741238,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2020-21,12-01-2020,21.86,
412766,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2015-16,12-01-2015,20.33,
643659,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2018-19,12-01-2018,17.83,
167547,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2009,12-01-2008,20.37,
167665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2011,12-01-2010,19.38,
336835,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2015,01-01-2015,17.4,
667747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2020,01-01-2020,14.02,
167663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2011,12-01-2010,17.69,
167545,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2009,12-01-2008,18.41,
213436,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2014,06-01-2014,10.71,
336829,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2015,01-01-2015,16.07,
216607,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2014,06-01-2014,33.72,
216511,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2014,06-01-2014,32.4,
643665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2018-19,12-01-2018,18.67,
518694,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,4,Queens,2012-2014,01-02-2012,4.9,
411081,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2016,06-01-2016,7.66,
